Location,Variable,Date,Actual,Day0,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9
KORD,MaxPoP,2017-02-07,87,80,92,93,92,65,66,72,58,35,35
KORD,MaxPoP,2017-02-08,15,24,15,15,32,58,72,65,46,58,24
KORD,MaxPoP,2017-02-09,2,1,1,6,0,4,1,11,9,9,24
KORD,MaxPoP,2017-02-10,6,7,8,7,9,10,12,2,2,23,10
KORD,MaxPoP,2017-02-11,22,24,24,39,69,86,51,58,58,53,34
KORD,MaxPoP,2017-02-12,53,18,15,24,65,81,84,52,24,21,58
KORD,MaxPoP,2017-02-13,5,4,5,4,3,3,6,6,4,6,10
KORD,MaxPoP,2017-02-14,10,8,7,4,4,4,8,7,5,5,3
KORD,MaxPoP,2017-02-15,2,2,2,2,3,2,14,11,15,34,13
KORD,MaxPoP,2017-02-16,4,6,6,4,4,3,2,8,13,9,13
KORD,MaxPoP,2017-02-17,8,8,8,7,5,7,7,5,9,17,20
KORD,MaxPoP,2017-02-18,7,7,8,8,8,8,8,7,6,8,12
KORD,MaxPoP,2017-02-19,7,7,8,7,8,8,9,8,8,15,7
KORD,MaxPoP,2017-02-20,9,73,63,45,11,37,76,33,58,58,38
KORD,MaxPoP,2017-02-21,70,74,75,48,61,35,63,50,58,58,58
KORD,MaxPoP,2017-02-22,13,23,8,4,6,7,36,20,47,45,50
KORD,MaxPoP,2017-02-23,100,92,84,99,79,80,36,58,31,24,51
KORD,MaxPoP,2017-02-24,92,92,89,74,95,49,84,72,58,58,58
KORD,MaxPoP,2017-02-25,65,15,52,41,48,51,18,24,33,19,31
KORD,MaxPoP,2017-02-26,10,5,7,20,24,24,24,36,17,31,9
KORD,MaxPoP,2017-02-27,9,9,45,32,48,33,44,58,44,32,55
KORD,MaxPoP,2017-02-28,93,94,75,79,36,48,58,69,52,58,58
KORD,MaxPoP,2017-03-01,55,59,79,69,89,22,43,58,42,58,58
KORD,MaxPoP,2017-03-02,56,43,84,43,48,54,31,45,8,9,23
KORD,MaxPoP,2017-03-03,61,15,18,4,21,5,15,2,6,4,24
KORD,MaxPoP,2017-03-04,70,59,62,37,40,32,5,2,16,6,20
KORD,MaxPoP,2017-03-05,18,21,20,32,24,23,23,24,24,48,15
KORD,MaxPoP,2017-03-06,48,74,59,58,35,34,49,72,58,17,24
KORD,MaxPoP,2017-03-07,89,62,54,38,58,58,58,24,34,4,21
KORD,MaxPoP,2017-03-08,7,7,2,1,0,0,1,9,10,9,14
KORD,MaxPoP,2017-03-09,24,13,15,14,31,33,5,8,58,5,34
KORD,MaxPoP,2017-03-10,0,0,0,9,5,37,58,58,58,58,16
KORD,MaxPoP,2017-03-11,1,1,0,0,2,46,36,58,34,58,18
KORD,MaxPoP,2017-03-12,50,55,54,44,33,21,6,21,58,57,58
KORD,MaxPoP,2017-03-13,77,72,84,75,67,59,37,70,58,58,54
KORD,MaxPoP,2017-03-14,100,76,55,57,37,50,10,11,19,43,24
KORD,MaxPoP,2017-03-15,15,15,5,5,4,8,7,7,58,31,24
KORD,MaxPoP,2017-03-16,5,38,41,24,30,17,11,13,23,58,42
KORD,MaxPoP,2017-03-17,81,80,56,67,85,64,48,56,46,58,37
KORD,MaxPoP,2017-03-18,12,9,7,7,5,5,19,14,23,19,24
KORD,MaxPoP,2017-03-19,33,19,14,39,39,20,19,19,14,39,21
KORD,MaxPoP,2017-03-20,65,62,57,47,48,34,56,15,39,40,32
KORD,MaxPoP,2017-03-21,7,14,7,5,3,3,6,6,15,11,23
KORD,MaxPoP,2017-03-22,4,3,3,3,4,2,4,9,15,58,5
KORD,MaxPoP,2017-03-23,42,37,46,46,77,58,36,58,58,58,58
KORD,MaxPoP,2017-03-24,53,66,48,67,64,47,58,58,58,58,58
KORD,MaxPoP,2017-03-25,93,86,96,92,85,91,83,58,30,24,55
KORD,MaxPoP,2017-03-26,75,91,75,70,62,69,77,17,17,58,24
KORD,MaxPoP,2017-03-27,24,40,46,61,85,58,56,39,41,19,58
KORD,MaxPoP,2017-03-28,15,15,10,10,14,35,53,34,44,48,53
KORD,MaxPoP,2017-03-29,83,53,41,11,7,8,8,19,20,58,44
KORD,MaxPoP,2017-03-30,100,100,97,97,99,60,53,53,23,24,58
KORD,MaxPoP,2017-03-31,63,56,63,59,68,82,58,58,58,58,58
KORD,MaxPoP,2017-04-01,7,13,9,58,9,8,20,15,30,37,47
KORD,MaxPoP,2017-04-02,nan,nan,31,49,83,46,48,60,20,58,47
KORD,MaxPoP,2017-04-03,nan,nan,nan,93,69,31,77,68,58,58,45
KORD,MaxPoP,2017-04-04,nan,nan,nan,nan,36,58,21,74,57,58,58
KORD,MaxPoP,2017-04-05,nan,nan,nan,nan,nan,58,58,58,58,24,35
KORD,MaxPoP,2017-04-06,nan,nan,nan,nan,nan,nan,58,24,45,24,40
KORD,MaxPoP,2017-04-07,nan,nan,nan,nan,nan,nan,nan,58,23,5,40
KORD,MaxPoP,2017-04-08,nan,nan,nan,nan,nan,nan,nan,nan,5,7,58
KORD,MaxPoP,2017-04-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,34
KORD,MaxPoP,2017-04-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56
